item_id,dataset,sample_id,generator,setting,vllm/Qwen/Qwen3-14B,vllm/Qwen/Qwen3-4B-Instruct-2507,vllm/allenai/Olmo-3-7B-Instruct,vllm/meta-llama/Llama-3.1-8B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,n_evaluators,n_correct,mean_correct,correctness_variance,all_evaluators_same,correctness_pattern,difficulty,discrimination,guessing
gpqa::gpqa:recqFDvYKKRmbnoUb::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recqFDvYKKRmbnoUb,openai/gpt-5.2-2025-12-11,augment_ablation,1.0,1.0,0.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,110001,19.26713680286229,1.0000034740928152,0.2861747564052187
gpqa::gpqa:recqFDvYKKRmbnoUb::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recqFDvYKKRmbnoUb,openai/gpt-5.2-2025-12-11,augment_human,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.413649025651463,0.9999982200118036,0.1249147847049966
gpqa::gpqa:recqFDvYKKRmbnoUb::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recqFDvYKKRmbnoUb,openai/gpt-5.2-2025-12-11,augment_model,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.461522754333664,0.9999982517363104,0.1249147835734157
gpqa::gpqa:recqFDvYKKRmbnoUb::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recqFDvYKKRmbnoUb,openai/gpt-5.2-2025-12-11,human_from_scratch,1.0,1.0,0.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,110001,18.723496633890285,1.000001821569067,0.3908889808371063
gpqa::gpqa:recqFDvYKKRmbnoUb::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recqFDvYKKRmbnoUb,openai/gpt-5.2-2025-12-11,model_from_scratch,1.0,1.0,0.0,1.0,0.0,1.0,6,4.0,0.6666666666666666,0.22222222222222224,False,110101,18.86452602158912,1.0000028377252077,0.4901928687227794
gpqa::gpqa:recqFDvYKKRmbnoUb::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recqFDvYKKRmbnoUb,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,1.0,1.0,0.0,1.0,0.0,0.0,6,3.0,0.5,0.25,False,110100,19.031496589822176,1.0000022833540865,0.2861747391083653
gpqa::gpqa:recqFDvYKKRmbnoUb::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recqFDvYKKRmbnoUb,together/Qwen/Qwen3.5-397B-A17B,augment_human,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.17800771829974,0.9999976691423644,0.1249148031505691
gpqa::gpqa:recqFDvYKKRmbnoUb::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recqFDvYKKRmbnoUb,together/Qwen/Qwen3.5-397B-A17B,augment_model,1.0,1.0,0.0,1.0,0.0,1.0,6,4.0,0.6666666666666666,0.22222222222222224,False,110101,19.225899897168368,1.0000065010246528,0.3813024857335255
gpqa::gpqa:recqFDvYKKRmbnoUb::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recqFDvYKKRmbnoUb,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,1.0,1.0,0.0,0.0,0.0,0.0,6,2.0,0.3333333333333333,0.2222222222222223,False,110000,18.487853321849396,0.9999995715689832,0.2952489514831176
gpqa::gpqa:recqFDvYKKRmbnoUb::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recqFDvYKKRmbnoUb,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,1.0,1.0,0.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,110001,18.628881175251703,1.0000002636954357,0.3908880206611259
gpqa::gpqa:recqGD3fxPCI59vPQ::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recqGD3fxPCI59vPQ,google/gemini-3.1-pro-preview,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.178509851352658,0.9999969683095664,0.0685797992716768
gpqa::gpqa:recqGD3fxPCI59vPQ::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recqGD3fxPCI59vPQ,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.325034473985287,0.9999972139359234,0.0685797992716849
gpqa::gpqa:recqGD3fxPCI59vPQ::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recqGD3fxPCI59vPQ,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.3729127271768,0.9999991112643196,0.1249146687775396
gpqa::gpqa:recqGD3fxPCI59vPQ::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recqGD3fxPCI59vPQ,google/gemini-3.1-pro-preview,human_from_scratch,0.0,1.0,0.0,1.0,1.0,0.0,6,3.0,0.5,0.25,False,010110,18.63488546326757,1.0000015653097345,0.3908895977135401
gpqa::gpqa:recqGD3fxPCI59vPQ::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recqGD3fxPCI59vPQ,google/gemini-3.1-pro-preview,model_from_scratch,0.0,1.0,0.0,0.0,1.0,1.0,6,3.0,0.5,0.25,False,010011,18.775910186218,1.0000013291463516,0.3908890946700836
gpqa::gpqa:recqGD3fxPCI59vPQ::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recqGD3fxPCI59vPQ,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.3479341579275,0.9999967583815348,0.068579799271682
gpqa::gpqa:recqGD3fxPCI59vPQ::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recqGD3fxPCI59vPQ,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,1.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,001001,19.494468374082107,1.0000017898860465,0.1990929927463315
gpqa::gpqa:recqGD3fxPCI59vPQ::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recqGD3fxPCI59vPQ,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,1.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,001001,19.54234206913144,1.0000017985849454,0.1990929919457362
gpqa::gpqa:recqGD3fxPCI59vPQ::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recqGD3fxPCI59vPQ,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,1.0,0.0,0.0,1.0,1.0,6,3.0,0.5,0.25,False,010011,18.80431066426065,1.000001439136801,0.390889488423671
gpqa::gpqa:recqGD3fxPCI59vPQ::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recqGD3fxPCI59vPQ,openai/gpt-5.2-2025-12-11,model_from_scratch,0.0,1.0,1.0,0.0,1.0,1.0,6,4.0,0.6666666666666666,0.22222222222222224,False,011011,18.945338787420265,1.0000031615783374,0.4901945751516711
gpqa::gpqa:recqGD3fxPCI59vPQ::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recqGD3fxPCI59vPQ,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,001000,19.112297611864328,0.9999984372517372,0.124914709944233
gpqa::gpqa:recqGD3fxPCI59vPQ::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recqGD3fxPCI59vPQ,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.258822691170074,0.999998578500474,0.1249147167163145
gpqa::gpqa:recqGD3fxPCI59vPQ::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recqGD3fxPCI59vPQ,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.306696427063237,0.9999985919279266,0.1249147153740228
gpqa::gpqa:recqGD3fxPCI59vPQ::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recqGD3fxPCI59vPQ,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,0.0,1.0,1.0,1.0,0.0,0.0,6,3.0,0.5,0.25,False,011100,18.568671238039173,1.0000014766564034,0.3908890646301834
gpqa::gpqa:recqGD3fxPCI59vPQ::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recqGD3fxPCI59vPQ,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,0.0,1.0,0.0,0.0,1.0,1.0,6,3.0,0.5,0.25,False,010011,18.709694931017165,1.000000992593998,0.390888585004258
gpqa::gpqa:recqLRu4BcJvlSANc::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recqLRu4BcJvlSANc,google/gemini-3.1-pro-preview,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.218726739262024,0.9999969821062252,0.0685797992716827
gpqa::gpqa:recqLRu4BcJvlSANc::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recqLRu4BcJvlSANc,google/gemini-3.1-pro-preview,augment_human,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,010000,19.365257204684244,0.9999990028750174,0.1249147353508643
gpqa::gpqa:recqLRu4BcJvlSANc::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recqLRu4BcJvlSANc,google/gemini-3.1-pro-preview,augment_model,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.413131495860355,0.999998830122489,0.1249147629387416
gpqa::gpqa:recqLRu4BcJvlSANc::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recqLRu4BcJvlSANc,google/gemini-3.1-pro-preview,human_from_scratch,1.0,0.0,0.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,100001,18.67510078453893,1.0000001465329744,0.2952486500396832
gpqa::gpqa:recqLRu4BcJvlSANc::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recqLRu4BcJvlSANc,google/gemini-3.1-pro-preview,model_from_scratch,1.0,0.0,0.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,100001,18.816125098919212,0.9999994725988844,0.2952488640957647
gpqa::gpqa:recqLRu4BcJvlSANc::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recqLRu4BcJvlSANc,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.388151051403145,0.9999967695423928,0.0685797992716934
gpqa::gpqa:recqLRu4BcJvlSANc::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recqLRu4BcJvlSANc,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,001000,19.534680186085044,0.99999875531554,0.1249146641892271
gpqa::gpqa:recqLRu4BcJvlSANc::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recqLRu4BcJvlSANc,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.58254955428256,0.99999699042984,0.0685797992716761
gpqa::gpqa:recqLRu4BcJvlSANc::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recqLRu4BcJvlSANc,openai/gpt-5.2-2025-12-11,human_from_scratch,1.0,0.0,0.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,100001,18.84452608044105,0.9999999151929692,0.2952487063104618
gpqa::gpqa:recqLRu4BcJvlSANc::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recqLRu4BcJvlSANc,openai/gpt-5.2-2025-12-11,model_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.985540578190868,0.9999966089566648,0.1315100033590345
gpqa::gpqa:recqLRu4BcJvlSANc::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recqLRu4BcJvlSANc,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.152509178450288,0.9999966548841018,0.068579799271681
gpqa::gpqa:recqLRu4BcJvlSANc::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recqLRu4BcJvlSANc,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.299034123280688,0.9999967695262946,0.0685797992716933
gpqa::gpqa:recqLRu4BcJvlSANc::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recqLRu4BcJvlSANc,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.34690788586489,0.9999967830795784,0.0685797992716848
gpqa::gpqa:recqLRu4BcJvlSANc::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recqLRu4BcJvlSANc,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,1.0,0.0,0.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,100001,18.608885535037643,0.9999995918364256,0.2952488188011449
gpqa::gpqa:recqLRu4BcJvlSANc::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recqLRu4BcJvlSANc,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.74989850868357,0.9999966098961968,0.1315100033590484
gpqa::gpqa:recqP4J5FzKIlQyB9::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recqP4J5FzKIlQyB9,google/gemini-3.1-pro-preview,augment_ablation,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.16666666666666666,0.1388888888888889,False,000010,19.22988668270265,0.9999986779232668,0.124914640294238
gpqa::gpqa:recqP4J5FzKIlQyB9::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recqP4J5FzKIlQyB9,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,001000,19.3764113181136,0.9999989333226424,0.1249146415208161
gpqa::gpqa:recqP4J5FzKIlQyB9::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recqP4J5FzKIlQyB9,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.424281090684733,0.9999972538786672,0.0685797992716915
gpqa::gpqa:recqP4J5FzKIlQyB9::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recqP4J5FzKIlQyB9,google/gemini-3.1-pro-preview,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.686250254094844,0.9999974296795264,0.1315100033590137
gpqa::gpqa:recqP4J5FzKIlQyB9::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recqP4J5FzKIlQyB9,google/gemini-3.1-pro-preview,model_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.82727241498102,0.9999967553166518,0.131510003359023
gpqa::gpqa:recqP4J5FzKIlQyB9::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recqP4J5FzKIlQyB9,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.39930704863556,0.9999967724850526,0.0685797992716847
gpqa::gpqa:recqP4J5FzKIlQyB9::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recqP4J5FzKIlQyB9,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.16666666666666666,0.1388888888888889,False,000010,19.545835749856185,0.9999986605126508,0.1249146424960288
gpqa::gpqa:recqP4J5FzKIlQyB9::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recqP4J5FzKIlQyB9,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.593705549505888,0.9999969939905764,0.0685797992716821
gpqa::gpqa:recqP4J5FzKIlQyB9::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recqP4J5FzKIlQyB9,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.855674809726,0.999997147564121,0.1315100033590278
gpqa::gpqa:recqP4J5FzKIlQyB9::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recqP4J5FzKIlQyB9,openai/gpt-5.2-2025-12-11,model_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.996696577500696,0.9999966110405974,0.1315100033590362
gpqa::gpqa:recqP4J5FzKIlQyB9::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recqP4J5FzKIlQyB9,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.16366517800538,0.9999966568182054,0.0685797992716985
gpqa::gpqa:recqP4J5FzKIlQyB9::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recqP4J5FzKIlQyB9,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.16666666666666666,0.1388888888888889,False,000010,19.310194599844436,0.9999985371002222,0.1249146669578689
gpqa::gpqa:recqP4J5FzKIlQyB9::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recqP4J5FzKIlQyB9,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,1.0,1.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,001100,19.35807470591533,1.0000014213404005,0.1990930172566615
gpqa::gpqa:recqP4J5FzKIlQyB9::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recqP4J5FzKIlQyB9,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.620033266500016,0.9999968994021328,0.13151000335902
gpqa::gpqa:recqP4J5FzKIlQyB9::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recqP4J5FzKIlQyB9,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,001000,18.761058221284085,0.9999977811639472,0.2072100639126018
gpqa::gpqa:recqTvvfE8ldJbknb::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recqTvvfE8ldJbknb,google/gemini-3.1-pro-preview,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.21240930181561,0.999996981214576,0.0685797992716967
gpqa::gpqa:recqTvvfE8ldJbknb::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recqTvvfE8ldJbknb,google/gemini-3.1-pro-preview,augment_human,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.35894034372364,0.9999987997990846,0.124914764252911
gpqa::gpqa:recqTvvfE8ldJbknb::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recqTvvfE8ldJbknb,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.406807659766184,0.9999972489210882,0.0685797992716858
gpqa::gpqa:recqTvvfE8ldJbknb::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recqTvvfE8ldJbknb,google/gemini-3.1-pro-preview,human_from_scratch,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,18.66878092893015,0.9999986802723622,0.2072100957430848
gpqa::gpqa:recqTvvfE8ldJbknb::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recqTvvfE8ldJbknb,google/gemini-3.1-pro-preview,model_from_scratch,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,18.80980427353976,0.9999977601705072,0.2072101934641642
gpqa::gpqa:recqTvvfE8ldJbknb::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recqTvvfE8ldJbknb,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.38183361387983,0.9999967687469568,0.0685797992716892
gpqa::gpqa:recqTvvfE8ldJbknb::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recqTvvfE8ldJbknb,openai/gpt-5.2-2025-12-11,augment_human,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.52836511253344,0.999998271782448,0.1249147824738651
gpqa::gpqa:recqTvvfE8ldJbknb::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recqTvvfE8ldJbknb,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.576232117141256,0.9999969895496624,0.0685797992716831
gpqa::gpqa:recqTvvfE8ldJbknb::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recqTvvfE8ldJbknb,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,18.83820408094847,0.9999982064473948,0.2072099765925655
gpqa::gpqa:recqTvvfE8ldJbknb::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recqTvvfE8ldJbknb,openai/gpt-5.2-2025-12-11,model_from_scratch,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,18.979228824338666,0.999997403756238,0.2072102181523476
gpqa::gpqa:recqTvvfE8ldJbknb::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recqTvvfE8ldJbknb,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.14619174057403,0.9999966541552584,0.0685797992716809
gpqa::gpqa:recqTvvfE8ldJbknb::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recqTvvfE8ldJbknb,together/Qwen/Qwen3.5-397B-A17B,augment_human,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.2927238261853,0.9999977143012982,0.124914800809822
gpqa::gpqa:recqTvvfE8ldJbknb::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recqTvvfE8ldJbknb,together/Qwen/Qwen3.5-397B-A17B,augment_model,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.34059756742576,0.9999977442991588,0.124914799762993
gpqa::gpqa:recqTvvfE8ldJbknb::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recqTvvfE8ldJbknb,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,18.60256487890344,0.9999979433495332,0.2072101706769058
gpqa::gpqa:recqTvvfE8ldJbknb::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recqTvvfE8ldJbknb,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,18.743587246972705,0.9999970962376252,0.20721026325022
gpqa::gpqa:recqcypy0BOtxk1Vr::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recqcypy0BOtxk1Vr,google/gemini-3.1-pro-preview,augment_ablation,1.0,0.0,0.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,100001,19.185315767141013,1.0000013160192385,0.199093028668478
gpqa::gpqa:recqcypy0BOtxk1Vr::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recqcypy0BOtxk1Vr,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.33182855729488,0.9999972185388138,0.0685797992716804
gpqa::gpqa:recqcypy0BOtxk1Vr::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recqcypy0BOtxk1Vr,google/gemini-3.1-pro-preview,augment_model,0.0,1.0,0.0,1.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,010100,19.379713201921685,1.000002009493636,0.1990930197770354
gpqa::gpqa:recqcypy0BOtxk1Vr::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recqcypy0BOtxk1Vr,google/gemini-3.1-pro-preview,human_from_scratch,0.0,0.0,0.0,1.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000100,18.64167418948412,0.9999984652260075,0.2072099826043511
gpqa::gpqa:recqcypy0BOtxk1Vr::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recqcypy0BOtxk1Vr,google/gemini-3.1-pro-preview,model_from_scratch,1.0,1.0,0.0,1.0,0.0,0.0,6,3.0,0.5,0.25,False,110100,18.78270748763024,1.0000013554025091,0.3908884776960865
gpqa::gpqa:recqcypy0BOtxk1Vr::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recqcypy0BOtxk1Vr,openai/gpt-5.2-2025-12-11,augment_ablation,1.0,0.0,0.0,1.0,0.0,1.0,6,3.0,0.5,0.25,False,100101,19.354746679337108,1.0000039015319155,0.2861747741450508
gpqa::gpqa:recqcypy0BOtxk1Vr::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recqcypy0BOtxk1Vr,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.50125300270703,0.9999969627347608,0.0685797992716791
gpqa::gpqa:recqcypy0BOtxk1Vr::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recqcypy0BOtxk1Vr,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.549126753677463,0.9999969808625442,0.0685797992716937
