generator_key,generator,generator_display,dataset,dataset_display,sample_id,cosine_sem_0.90_count,hybrid_match_count,hybrid_match_proportion,any_formula_like_choice,formula_like_choice_count,exact_rule_match_count,cosine_rule_match_count,human_choices,model_choices,matched_human_distractors,matched_model_distractors,matched_pair_similarities,matched_pair_methods
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1396,1,1,0.3333333333333333,False,0,0,1,"The man and the woman are guilty of larceny.
The man and the woman are guilty of conspiracy and larceny.
The woman is guilty of larceny.","The man and the woman are guilty of conspiracy to commit larceny, but neither is guilty of larceny.
The man and the woman are guilty of both conspiracy and larceny.
The woman is guilty of larceny, but the man is not guilty of either conspiracy or larceny.",The man and the woman are guilty of conspiracy and larceny.,The man and the woman are guilty of both conspiracy and larceny.,0.985647,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1396,1,1,0.3333333333333333,False,0,0,1,"The man and the woman are guilty of larceny.
The man and the woman are guilty of conspiracy and larceny.
The woman is guilty of larceny.","The woman is guilty of larceny because she intended to steal the coat, but the man is not guilty of conspiracy because the coat belonged to him.
The man is guilty of conspiracy to commit larceny because he solicited the act, but the woman is not guilty of larceny because the coat belonged to the man.
The man and the woman are both guilty of conspiracy and larceny because they agreed to commit a wrongful act and carried out the scheme.",The man and the woman are guilty of conspiracy and larceny.,The man and the woman are both guilty of conspiracy and larceny because they agreed to commit a wrongful act and carried out the scheme.,0.93391,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1401,1,1,0.3333333333333333,False,0,0,1,"admissible, because the son is available as a witness.
inadmissible under the excited utterance exception, because it can be a product of reflection and deliberation.
inadmissible as hearsay not within any recognized exception.","admissible, but only if the son is unavailable as a witness.
inadmissible, because the son is available as a witness.
inadmissible, because the plaintiff lacked personal knowledge of the shattered car windows.","admissible, because the son is available as a witness.","admissible, but only if the son is unavailable as a witness.",0.933837,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1401,1,1,0.3333333333333333,False,0,0,1,"admissible, because the son is available as a witness.
inadmissible under the excited utterance exception, because it can be a product of reflection and deliberation.
inadmissible as hearsay not within any recognized exception.","inadmissible, because the statement is hearsay and the declarant is available to testify.
inadmissible, because the plaintiff lacks personal knowledge of the explosion's magnitude.
admissible, but only if the son is unavailable to testify as a witness.","admissible, because the son is available as a witness.","admissible, but only if the son is unavailable to testify as a witness.",0.910071,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,mmlu_pro,MMLU,mmlu_pro:1411,1,1,0.3333333333333333,False,0,0,1,"can be removed from office prior to the expiration of their term only by a decree of the circuit court in an action by the shareholders.
can be removed from office at a meeting of the shareholders, but only for cause and after an opportunity to be heard has been given to the directors.
can be removed from office at a meeting of the shareholders, but only for cause.","may be removed from office only for cause and only upon a vote of the shareholders.
may be removed only by a vote of the board of directors at a duly called directors’ meeting.
cannot be removed before the expiration of the specified term unless a court orders removal for fraud or gross misconduct.","can be removed from office at a meeting of the shareholders, but only for cause.",may be removed from office only for cause and only upon a vote of the shareholders.,0.916092,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1418,1,1,0.3333333333333333,False,0,0,1,"inadmissible, because it is hearsay not within any recognized exception.
inadmissible, because of the close relationship between the woman and the passenger.
admissible, because the woman believed her death was imminent when she made the declaration.","inadmissible, because the dying declaration exception applies only in civil cases and homicide prosecutions.
inadmissible, because the woman is present in the courtroom and therefore available to testify.
admissible, as a dying declaration, because the woman made the statement while believing her death was imminent.","admissible, because the woman believed her death was imminent when she made the declaration.","admissible, as a dying declaration, because the woman made the statement while believing her death was imminent.",0.924882,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1423,1,1,0.3333333333333333,False,0,0,1,"admissible as a declaration against interest.
admissible as an admission.
admissible as then-existing state of mind.","inadmissible as hearsay.
inadmissible as evidence of another crime.
admissible as a statement against interest.",admissible as a declaration against interest.,admissible as a statement against interest.,0.944097,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1440,1,1,0.3333333333333333,False,0,0,1,"Yes, voluntary intoxication is always at least a partial defense to any crime that requires mens rea.
No, the host was grossly negligent in allowing a group of drunk men to play a dangerous game of hardball, which precluded him from the benefit of the defense.
Yes, criminal battery is a specific intent crime to which voluntary intoxication may be asserted as a defense.","Yes, because criminal battery is classified as a specific intent crime, allowing voluntary intoxication to negate the required intent to cause harmful contact.
Yes, if the evidence shows the host was incapable of forming any intent due to the amount of alcohol consumed, voluntary intoxication is a valid defense even for general intent crimes.
No, because voluntary intoxication is categorically barred as a defense for all criminal offenses, irrespective of the required mental state.","Yes, criminal battery is a specific intent crime to which voluntary intoxication may be asserted as a defense.","Yes, because criminal battery is classified as a specific intent crime, allowing voluntary intoxication to negate the required intent to cause harmful contact.",0.916066,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,mmlu_pro,MMLU,mmlu_pro:1441,1,1,0.3333333333333333,False,0,0,1,"The woman has no cause of action against either the repair store or the handyman.
The woman has a cause of action against the repair store only.
The woman has a cause of action against both the repair store and the handyman.","The woman has a cause of action against the repair store only because it had possession of her microwave and agreed to repair it within one week.
The woman has a cause of action against both the handyman and the repair store because she is an intended third-party beneficiary of the contract between them.
The woman has a cause of action against the repair store (and not the handyman) because the handyman assigned his duties under the original repair agreement to the repair store.",The woman has a cause of action against both the repair store and the handyman.,The woman has a cause of action against the repair store (and not the handyman) because the handyman assigned his duties under the original repair agreement to the repair store.,0.925196,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1452,1,1,0.3333333333333333,False,0,0,1,"The testimony is admissible  even though it is hearsay, the broker is available to be cross-examined.
The testimony is inadmissible because it is pure hearsay offered to prove the truth of the matter that is in dispute.
The testimony is inadmissible because the agent was not authorized to speak for his principal.","The testimony is admissible because it is a statement against the broker's pecuniary interest.
The testimony is inadmissible because the agent is not a party to the lawsuit, which precludes the statement from being a party admission.
The testimony is inadmissible because it is an out-of-court statement offered to prove the truth of the matter asserted, and no hearsay exception applies.",The testimony is inadmissible because it is pure hearsay offered to prove the truth of the matter that is in dispute.,"The testimony is inadmissible because it is an out-of-court statement offered to prove the truth of the matter asserted, and no hearsay exception applies.",0.938464,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,mmlu_pro,MMLU,mmlu_pro:1452,1,1,0.3333333333333333,False,0,0,1,"The testimony is admissible  even though it is hearsay, the broker is available to be cross-examined.
The testimony is inadmissible because it is pure hearsay offered to prove the truth of the matter that is in dispute.
The testimony is inadmissible because the agent was not authorized to speak for his principal.","The testimony is inadmissible hearsay because it recounts an out-of-court statement offered for its truth and does not fall within any hearsay exception.
The testimony is admissible only if the broker is unavailable, because it qualifies as a statement against interest rather than a party admission.
The testimony is inadmissible because it would violate the parol evidence rule by introducing prior oral promises to vary the terms of the written purchase contract.",The testimony is inadmissible because it is pure hearsay offered to prove the truth of the matter that is in dispute.,The testimony is inadmissible hearsay because it recounts an out-of-court statement offered for its truth and does not fall within any hearsay exception.,0.909738,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1452,1,1,0.3333333333333333,False,0,0,1,"The testimony is admissible  even though it is hearsay, the broker is available to be cross-examined.
The testimony is inadmissible because it is pure hearsay offered to prove the truth of the matter that is in dispute.
The testimony is inadmissible because the agent was not authorized to speak for his principal.","The testimony is inadmissible because it constitutes hearsay, as the statement was made out of court and is offered to prove the truth of the matter asserted without fitting a recognized exception.
The testimony is admissible, but only because it qualifies as a record of a regularly conducted activity under the business records exception.
The testimony is inadmissible because the Best Evidence Rule requires the production of the original written contract to prove the terms of the rebate promise.",The testimony is inadmissible because it is pure hearsay offered to prove the truth of the matter that is in dispute.,"The testimony is inadmissible because it constitutes hearsay, as the statement was made out of court and is offered to prove the truth of the matter asserted without fitting a recognized exception.",0.950495,cosine_text
